species,decimallongitude,decimallatitude
Oryctolagus,-71.473889,41.386944
Oryctolagus,-71.494389,41.369465
Oryctolagus,-71.58511,41.35592
Oryctolagus,-71.41716667,41.37633333
Oryctolagus,-71.41083333,41.354
Oryctolagus,-71.421,41.35333333
Oryctolagus,-71.5,41.5
Oryctolagus,-71.720318,41.327972
Oryctolagus,-71.722563,41.342653
Oryctolagus,-71.5252,41.3499
Oryctolagus,-71.41,41.5242
Oryctolagus,-71.363333,41.463889
Oryctolagus,-71.49907,41.33379
Oryctolagus,-71.36216667,41.41466667
Oryctolagus,-71.740053,41.366152
Oryctolagus,-71.4833,41.3333
Oryctolagus,-71.53094,41.33041
Oryctolagus,-71.42873335,41.34438334
Oryctolagus,-71.383885,41.4056
Oryctolagus,-71.4416667,41.4422222
Oryctolagus,-71.49663,41.34163
Oryctolagus,-71.40961666,41.34093332
Oryctolagus,-71.41000366,41.40000153
Oryctolagus,-71.40825001,41.32814999
Oryctolagus,-71.69808331,41.3147
Canis,-71.4336,41.4332
Canis,-71.35099792,41.57099915
Canis,-71.41699982,41.40000153
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.3667,41.6333
Canis,-71.4833,41.3333
Canis,-71.4,41.41667
Canis,-71.41667,41.41667
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.38931274,41.77645874
Canis,-71.41132355,41.62131119
Canis,-71.39299774,41.6868782
Canis,-71.38931274,41.77645874
Canis,-71.40170288,41.68579865
Canis,-71.3612,41.479
Canis,-71.36,41.41466667
Canis,-71.36,41.41466667
Canis,-71.3925,41.4355
Canis,-71.40825001,41.32814999
Canis,-71.34999847,41.56000137
Canis,-71.35099792,41.57099915
Canis,-71.40000153,41.63999939
Canis,-71.44000244,41.56999969
Canis,-71.34999847,41.61999893
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.38300323,41.59999847
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.41110992,41.49583054
Canis,-71.417683,41.507459
Canis,-71.392423,41.452882
Canis,-71.71449,41.31325
Canis,-71.50209,41.31994
Canis,-71.51726532,41.38774109
Canis,-71.51726532,41.38774109
Canis,-71.51726532,41.38774109
Canis,-71.48999786,41.38999939
Canis,-71.76222,41.70639
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.45163415,41.5673302
Canis,-71.4833,41.3333
Canis,-71.55,41.3333
Canis,-71.4333,41.3333
Canis,-71.40666962,41.61199951
Canis,-71.41667,41.41667
Canis,-71.48913,41.3199
Canis,-71.39299774,41.6868782
Canis,-71.38931274,41.77645874
Canis,-71.388237,41.81710815
Canis,-71.37000275,41.72999954
Canis,-71.8317,41.3776
Canis,-71.810278,41.321111
Canis,-71.802222,41.317222
Canis,-71.822,41.317
Canis,-71.8167,41.3313
Canis,-71.785278,41.317778
Canis,-71.84,41.313
Canis,-71.82814,41.30312
Canis,-71.82934,41.30624
Canis,-71.82841,41.30171
Canis,-71.79308,41.30563
Canis,-71.82483,41.30445
Canis,-71.79275,41.30331
Canis,-71.77999878,41.31999969
Canis,-71.78299713,41.31700134
Canis,-71.78299713,41.31700134
Canis,-71.78299713,41.31700134
Canis,-71.78299713,41.31700134
Canis,-71.78299713,41.31700134
Canis,-71.78299713,41.31700134
Canis,-71.368056,41.533333
Canis,-71.53751,41.33757
Canis,-71.4529,41.34644
Canis,-71.458108,41.33081
Canis,-71.43333,41.4
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.83508,41.38413
Canis,-71.44766667,41.386
Canis,-71.41083333,41.354
Canis,-71.41716667,41.37633333
Canis,-71.40961666,41.34093332
Canis,-71.43417358,41.40311813
Canis,-71.43180002,41.38430001
Canis,-71.43180002,41.38430001
Canis,-71.44336665,41.39848334
Canis,-71.40513334,41.33193334
Canis,-71.40000153,41.5
Canis,-71.44000244,41.56999969
Canis,-71.44000244,41.56999969
Canis,-71.40000153,41.5
Canis,-71.40200043,41.4980011
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.78299713,41.31700134
Canis,-71.41699982,41.48300171
Canis,-71.710556,41.341667
Canis,-71.713889,41.333611
Canis,-71.703333,41.336111
Canis,-71.750556,41.318056
Canis,-71.699443,41.338474
Canis,-71.69945,41.338567
Canis,-71.728056,41.34
Canis,-71.728056,41.338611
Canis,-71.699444,41.360833
Canis,-71.700278,41.338611
Canis,-71.712,41.332
Canis,-71.73000336,41.33000183
Canis,-71.731919,41.341219
Canis,-71.37269,41.3809
Canis,-71.3719,41.3591
Canis,-71.36667,41.4
Canis,-71.798611,41.329444
Canis,-71.82814,41.30312
Canis,-71.82805,41.30544
Canis,-71.41667,41.41667
Canis,-71.41667,41.41667
Canis,-71.37466,41.38692
Canis,-71.37044,41.33224
Canis,-71.43333,41.4
Canis,-71.36667,41.41667
Canis,-71.358056,41.449722
Canis,-71.423998,41.540566
Canis,-71.4025,41.516944
Canis,-71.468611,41.445
Canis,-71.454,41.4356
Canis,-71.4415,41.4343
Canis,-71.35399628,41.7519989
Canis,-71.524167,41.376944
Canis,-71.738889,41.341944
Canis,-71.547222,41.3775
Canis,-71.618611,41.351111
Canis,-71.6975,41.348611
Canis,-71.7505,41.3275
Canis,-71.50333,41.34609
Canis,-71.50017,41.34624
Canis,-71.52933,41.33458
Canis,-71.45239,41.3345
Canis,-71.41685,41.33057
Canis,-71.71432,41.30881
Canis,-71.4926,41.33988
Canis,-71.6226,41.34725
Canis,-71.41667,41.36667
Canis,-71.45811,41.33081
Canis,-71.40666962,41.61199951
Canis,-71.40666962,41.61199951
Canis,-71.40666962,41.61199951
Canis,-71.40666962,41.61199951
Canis,-71.40666962,41.61199951
Canis,-71.4333,41.3333
Canis,-71.77999878,41.31999969
Canis,-71.41000366,41.45999908
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.5,42
Canis,-71.5015,41.357
Canis,-71.44850159,41.68643188
Canis,-71.40666962,41.61199951
Canis,-71.44850159,41.68643188
Canis,-71.44850159,41.68643188
Canis,-71.44000244,41.65000153
Canis,-71.4597222,41.7052778
Canis,-71.41699982,41.40000153
Canis,-71.45459747,41.42259979
Canis,-71.39645001,41.34659999
Canis,-71.41667,41.41667
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.49430084,41.39179993
Canis,-71.44850159,41.68643188
Canis,-71.41132355,41.62131119
Canis,-71.40931702,41.6207428
Canis,-71.41132355,41.62131119
Canis,-71.40000153,41.59999847
Canis,-71.43865,41.38173332
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.349966,41.600597
Canis,-71.4111,41.4958
Canis,-71.41667,41.41667
Canis,-71.361,41.479
Canis,-71.3632,41.4387
Canis,-71.366667,41.416667
Canis,-71.366667,41.4
Canis,-71.729,41.332
Canis,-71.776944,41.335833
Canis,-71.736,41.331
Canis,-71.73000336,41.33000183
Canis,-71.40516,41.35102
Canis,-71.45611,41.3225
Canis,-71.45,41.33333
Canis,-71.40825001,41.32814999
Canis,-71.630379,41.317616
Canis,-71.610833,41.372778
Canis,-71.633,41.333
Canis,-71.617,41.35
Canis,-71.416667,41.501389
Canis,-71.3989,41.4499
Canis,-71.430833,41.351667
Canis,-71.3986,41.4875
Canis,-71.4,41.450278
Canis,-71.41645,41.34039
Canis,-71.3948,41.4363
Canis,-71.4,41.383333
Canis,-71.3842,41.39586
Canis,-71.38333,41.4
Canis,-71.40961666,41.34093332
Canis,-71.41000366,41.45999908
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.4111,41.4958
Canis,-71.50353,41.31829
Canis,-71.5005,41.32137
Canis,-71.50222,41.31881
Canis,-71.50002,41.34258
Canis,-71.38300323,41.59999847
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.34999847,41.61999893
Canis,-71.34999847,41.61999893
Canis,-71.34999847,41.61999893
Canis,-71.34999847,41.61999893
Canis,-71.40000153,41.63999939
Canis,-71.40000153,41.63999939
Canis,-71.37227,41.36624
Canis,-71.36667,41.41667
Canis,-71.36100006,41.47900009
Canis,-71.3612,41.479
Canis,-71.3612,41.479
Canis,-71.36,41.41466667
Canis,-71.36,41.41466667
Canis,-71.36216667,41.41466667
Canis,-71.36216667,41.41466667
Canis,-71.36699677,41.46699905
Canis,-71.36699677,41.46699905
Canis,-71.39299774,41.6868782
Canis,-71.37789154,41.83229828
Canis,-71.38931274,41.77645874
Canis,-71.35399628,41.7519989
Canis,-71.37789154,41.83229828
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.38931274,41.77645874
Canis,-71.38931274,41.77645874
Canis,-71.38999939,41.79999924
Canis,-71.34999847,41.70000076
Canis,-71.37000275,41.65999985
Canis,-71.34999847,41.70000076
Canis,-71.37000275,41.65999985
Canis,-71.44000244,41.65000153
Canis,-71.44000244,41.65000153
Canis,-71.530833,41.384167
Canis,-71.406111,41.451944
Canis,-71.576111,41.375278
Canis,-71.5025,41.3675
Canis,-71.507398,41.401942
Canis,-71.4895,41.3646
Canis,-71.471944,41.408333
Canis,-71.440278,41.476389
Canis,-71.469167,41.351389
Canis,-71.534722,41.367778
Canis,-71.4829,41.3658
Canis,-71.486616,41.356741
Canis,-71.5175,41.368056
Canis,-71.383333,41.484167
Canis,-71.49607,41.392506
Canis,-71.435278,41.435
Canis,-71.481944,41.386111
Canis,-71.5,41.367778
Canis,-71.519612,41.376567
Canis,-71.542861,41.37804
Canis,-71.442778,41.446389
Canis,-71.4888,41.3502
Canis,-71.43333,41.35
Canis,-71.5272,41.3498
Canis,-71.41667,41.36667
Canis,-71.39631653,41.49462128
Canis,-71.45259857,41.41450119
Canis,-71.43417358,41.40311813
Canis,-71.437,41.404
Canis,-71.5059967,41.40000153
Canis,-71.51000214,41.40000153
Canis,-71.5,41.36700058
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.350556,41.467222
Canis,-71.355278,41.448611
Canis,-71.367778,41.544722
Canis,-71.360716,41.5027
Canis,-71.350833,41.45
Canis,-71.368477,41.477522
Canis,-71.366667,41.4
Canis,-71.36667,41.41667
Canis,-71.36100006,41.47900009
Canis,-71.36699677,41.46699905
Canis,-71.3667,41.3333
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.39631653,41.49462128
Canis,-71.39631653,41.49462128
Canis,-71.39631653,41.49462128
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.39631653,41.49462128
Canis,-71.39631653,41.49462128
Canis,-71.36000061,41.59000015
Canis,-71.36000061,41.50999832
Canis,-71.36000061,41.59000015
Canis,-71.35099792,41.57099915
Canis,-71.36000061,41.50999832
Canis,-71.41999817,41.56000137
Canis,-71.41999817,41.56000137
Canis,-71.40200043,41.4980011
Canis,-71.40000153,41.5
Canis,-71.35099792,41.57099915
Canis,-71.36000061,41.50999832
Canis,-71.40200043,41.4980011
Canis,-71.36000061,41.50999832
Canis,-71.40000153,41.5
Canis,-71.40200043,41.4980011
Canis,-71.40000153,41.5
Canis,-71.36000061,41.50999832
Canis,-71.34999847,41.56000137
Canis,-71.40200043,41.4980011
Canis,-71.44000244,41.56999969
Canis,-71.34999847,41.56000137
Canis,-71.44000244,41.56999969
Canis,-71.40200043,41.4980011
Canis,-71.36000061,41.50999832
Canis,-71.36000061,41.50999832
Canis,-71.44000244,41.56999969
Canis,-71.41699982,41.48300171
Canis,-71.41110992,41.49583054
Canis,-71.41110992,41.49583054
Canis,-71.41110992,41.49583054
Canis,-71.41110992,41.49583054
Canis,-71.41110992,41.49583054
Canis,-71.4111,41.4958
Canis,-71.37000275,41.65999985
Canis,-71.37000275,41.65999985
Canis,-71.37000275,41.65999985
Canis,-71.378333,41.615278
Canis,-71.366667,41.601389
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.40000153,41.63999939
Canis,-71.34999847,41.61999893
Canis,-71.40000153,41.63999939
Canis,-71.40000153,41.63999939
Canis,-71.40000153,41.63999939
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38931274,41.77645874
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.5,42
Canis,-71.4666,41.4333
Canis,-71.500278,41.367778
Canis,-71.45596,41.35011
Canis,-71.49831,41.33609
Canis,-71.49947,41.34806
Canis,-71.49145,41.31871
Canis,-71.4472,41.4335
Canis,-71.5464,41.32669
Canis,-71.49285,41.34022
Canis,-71.50538,41.32008
Canis,-71.50596,41.33655
Canis,-71.48333,41.33333
Canis,-71.49089,41.33754
Canis,-71.503,41.3495
Canis,-71.58409,41.34016
Canis,-71.51448,41.31999
Canis,-71.4209,41.37286
Canis,-71.54222,41.3171
Canis,-71.50484,41.35579
Canis,-71.41905,41.36264
Canis,-71.41645,41.34039
Canis,-71.41586,41.33426
Canis,-71.45203,41.32497
Canis,-71.53931,41.34353
Canis,-71.4346,41.3501
Canis,-71.52577,41.31782
Canis,-71.53925,41.32516
Canis,-71.42011,41.35658
Canis,-71.49575,41.3563
Canis,-71.5199,41.32262
Canis,-71.50642,41.32055
Canis,-71.5066,41.357
Canis,-71.52266,41.33756
Canis,-71.38333,41.4
Canis,-71.4,41.333333
Canis,-71.383885,41.4056
Canis,-71.433333,41.4
Canis,-71.41153,41.32946
Canis,-71.41667,41.36667
Canis,-71.41667,41.36667
Canis,-71.41153,41.32946
Canis,-71.4,41.38333
Canis,-71.41667,41.41667
Canis,-71.41667,41.36667
Canis,-71.3842,41.39586
Canis,-71.51726532,41.38774109
Canis,-71.51726532,41.38774109
Canis,-71.51726532,41.38774109
Canis,-71.51726532,41.38774109
Canis,-71.45500183,41.42300034
Canis,-71.45300293,41.41400146
Canis,-71.4814,41.3608
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.44766667,41.386
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.5075,41.31783333
Canis,-71.3925,41.4355
Canis,-71.40961666,41.34093332
Canis,-71.40825001,41.32814999
Canis,-71.40825001,41.32814999
Canis,-71.39561666,41.43578332
Canis,-71.43417358,41.40311813
Canis,-71.42873335,41.34438334
Canis,-71.42873335,41.34438334
Canis,-71.39645001,41.34659999
Canis,-71.39645001,41.34659999
Canis,-71.40513334,41.33193334
Canis,-71.38193,41.48388
Canis,-71.51000214,41.38000107
Canis,-71.41000366,41.45999908
Canis,-71.5059967,41.40000153
Canis,-71.51000214,41.40000153
Canis,-71.48999786,41.38999939
Canis,-71.5059967,41.40000153
Canis,-71.40000153,41.47000122
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.5,41.38299942
Canis,-71.41699982,41.41699982
Canis,-71.450868,41.457941
Canis,-71.573214,41.440312
Canis,-71.66491,41.3157
Canis,-71.61833,41.33167
Canis,-71.5976,41.35
Canis,-71.66503,41.32366
Canis,-71.6611,41.35
Canis,-71.69808331,41.3147
Canis,-71.63999939,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.63999939,41.36999893
Canis,-71.71499634,41.34700012
Canis,-71.63999939,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.63999939,41.36999893
Canis,-71.71499634,41.34700012
Canis,-71.39299774,41.6868782
Canis,-71.39299774,41.6868782
Canis,-71.39299774,41.6868782
Canis,-71.34999847,41.61999893
Canis,-71.37000275,41.65999985
Canis,-71.40000153,41.54000092
Canis,-71.40000153,41.54000092
Canis,-71.40000153,41.61000061
Canis,-71.35099792,41.57099915
Canis,-71.34999847,41.61999893
Canis,-71.40000153,41.54000092
Canis,-71.34999847,41.61999893
Canis,-71.36000061,41.59000015
Canis,-71.38300323,41.59999847
Canis,-71.3593,41.433
Canis,-71.351,41.4332
Canis,-71.39631653,41.49462128
Canis,-71.39631653,41.49462128
Canis,-71.39631653,41.49462128
Canis,-71.36,41.41466667
Canis,-71.3925,41.4355
Canis,-71.383333,41.483333
Canis,-71.40000153,41.47000122
Canis,-71.36000061,41.50999832
Canis,-71.40000153,41.5
Canis,-71.36699677,41.46699905
Canis,-71.36699677,41.46699905
Canis,-71.36699677,41.46699905
Canis,-71.361314,41.479006
Canis,-71.40666962,41.61199951
Canis,-71.3875,41.704167
Canis,-71.344444,41.635556
Canis,-71.366111,41.695278
Canis,-71.441389,41.584444
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.39299774,41.6868782
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.39299774,41.6868782
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.39299774,41.6868782
Canis,-71.40170288,41.68579865
Canis,-71.44000244,41.65000153
Canis,-71.34999847,41.61999893
Canis,-71.44000244,41.65000153
Canis,-71.44000244,41.65000153
Canis,-71.44000244,41.65000153
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.368889,41.758056
Canis,-71.39211273,41.78244019
Canis,-71.38931274,41.77645874
Canis,-71.35399628,41.7519989
Canis,-71.35399628,41.7519989
Canis,-71.37789154,41.83229828
Canis,-71.388237,41.81710815
Canis,-71.38931274,41.77645874
Canis,-71.38931274,41.77645874
Canis,-71.37999725,41.81999969
Canis,-71.53694444,41.88277778
Canis,-71.35399628,41.7519989
Canis,-71.35399628,41.7519989
Canis,-71.37789154,41.83229828
Canis,-71.36070251,41.47909927
Canis,-71.35944444,41.47777778
Canis,-71.3612,41.479
Canis,-71.34999847,41.5
Canis,-71.36,41.41466667
Canis,-71.36000061,41.59000015
Canis,-71.35099792,41.57099915
Canis,-71.36000061,41.50999832
Canis,-71.34999847,41.70000076
Canis,-71.36000061,41.50999832
Canis,-71.34999847,41.61999893
Canis,-71.36000061,41.59000015
Canis,-71.34999847,41.56000137
Canis,-71.35099792,41.57099915
Canis,-71.605897,41.375668
Canis,-71.394722,41.676389
Canis,-71.4252,41.6708
Canis,-71.460833,41.685
Canis,-71.4175,41.666667
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.44844818,41.56869888
Canis,-71.39299774,41.6868782
Canis,-71.40170288,41.68579865
Canis,-71.40170288,41.68579865
Canis,-71.42819977,41.68619919
Canis,-71.40170288,41.68579865
Canis,-71.40170288,41.68579865
Canis,-71.42819977,41.68619919
Canis,-71.34999847,41.61999893
Canis,-71.34999847,41.56000137
Canis,-71.34999847,41.56000137
Canis,-71.44000244,41.65000153
Canis,-71.35099792,41.57099915
Canis,-71.44000244,41.56999969
Canis,-71.44000244,41.56999969
Canis,-71.40000153,41.61000061
Canis,-71.36000061,41.59000015
